"Id","ProcessName","Path","StartTime","WorkingSetMB","PrivateMemoryMB","VirtualMemoryMB","PagedMemoryMB","CpuSeconds","Responding"
"10204","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:50:08","7.38","14.46","2249524.57","14.46","0.62","True"
"2400","IntelCpHDCPSvc",,,"7.16","1.3","2101320.79","1.3",,"True"
"5936","ELAN_MOC_Service",,,"7.15","1.32","4163.88","1.32",,"True"
"1136","csrss",,,"7.04","4.35","2101397.38","4.35",,"True"
"1900","svchost",,,"6.74","1.19","2101325.46","1.19",,"True"
"1936","svchost",,,"6.74","1.32","2101327.86","1.32",,"True"
"1772","git","C:\Program Files\Git\mingw64\bin\git.exe","01-06-2026 11:07:49","6.68","2.71","4192.89","2.71","0","True"
"20688","git","C:\Program Files\Git\mingw64\bin\git.exe","01-06-2026 11:07:49","6.67","2.71","4192.89","2.71","0.02","True"
"5188","git","C:\Program Files\Git\mingw64\bin\git.exe","01-06-2026 11:07:49","6.67","2.71","4192.89","2.71","0.02","True"
"16756","git","C:\Program Files\Git\mingw64\bin\git.exe","01-06-2026 11:07:49","6.66","2.7","4192.89","2.7","0.02","True"
"1520","git","C:\Program Files\Git\mingw64\bin\git.exe","01-06-2026 11:07:49","6.66","2.71","4192.89","2.71","0","True"
"20060","git","C:\Program Files\Git\mingw64\bin\git.exe","01-06-2026 11:07:49","6.66","2.7","4192.89","2.7","0.02","True"
"13644","git","C:\Program Files\Git\mingw64\bin\git.exe","01-06-2026 11:07:49","6.66","2.7","4192.89","2.7","0","True"
"17752","git","C:\Program Files\Git\mingw64\bin\git.exe","01-06-2026 11:07:49","6.66","2.71","4192.89","2.71","0","True"
"9936","conhost","C:\WINDOWS\system32\conhost.exe","01-06-2026 10:48:53","6.6","1.24","2101341.39","1.24","0.03","True"
"1044","csrss",,,"6.56","2.4","2101361.34","2.4",,"True"
"1464","fontdrvhost",,,"4.61","2.05","2101321.81","2.05",,"True"
"4","System",,,"4.01","0.06","8.56","0.06",,"True"
"1292","LsaIso",,,"3.97","1.16","4146.41","1.16",,"True"
"1456","fontdrvhost",,,"3.68","1.66","2101318.38","1.66",,"True"
"9900","SystemSettings","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","01-06-2026 10:50:05","2.98","120.85","2105250.73","120.85","4.28","False"
"13944","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:50:08","1.71","135.25","3694850.64","135.25","3.52","True"
"672","smss",,,"1.45","1.23","2101303.29","1.23",,"True"
"5360","BraveCrashHandler",,,"1.4","1.73","52.77","1.73",,"True"
"10408","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:50:08","1.32","11.59","2249295.48","11.59","0.12","True"
"9308","BraveCrashHandler64",,,"1.05","1.76","4187.73","1.76",,"True"
"0","Idle",,,"0.01","0.06","0.01","0.06",,"True"
