"Id","ProcessName","Path","StartTime","WorkingSetMB","PrivateMemoryMB","VirtualMemoryMB","PagedMemoryMB","CpuSeconds","Responding"
"16320","msrdc","C:\Program Files\WSL\msrdc.exe","01-06-2026 11:01:46","48.56","89.36","2101708.63","89.36","9.61","True"
"13796","HPAudioSwitch","C:\Program Files (x86)\HP\HPAudioSwitch\HPAudioSwitch.exe","01-06-2026 10:49:51","47.88","49.93","365.99","49.93","82.59","True"
"37504","node","C:\Program Files\nodejs\node.exe","01-06-2026 12:51:48","47.73","82.25","13570.55","82.25","2.53","True"
"1032","OneApp.IGCC.WinService",,,"47.34","40.5","4759.24","40.5",,"True"
"5944","OfficeClickToRun",,,"46.03","30.2","2101479.8","30.2",,"True"
"17196","svchost",,,"43.73","41.96","2101560.57","41.96",,"True"
"1436","svchost",,,"43.4","13.59","2101437.16","13.59",,"True"
"27788","chrome","C:\Program Files\Google\Chrome\Application\chrome.exe","01-06-2026 11:42:07","42.38","34.2","2249495.42","34.2","0.55","True"
"2104","AppActions","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AppActions.exe","01-06-2026 10:58:52","42.09","11.89","2134108.44","11.89","0.75","True"
"8004","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:49:11","40.76","14.98","2249575.46","14.98","3.89","True"
"9208","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:48:51","39.4","8.66","2101462.82","8.66","7.2","True"
"5984","fshoster64",,,"36.6","14.59","2101455.55","14.59",,"True"
"14068","mcafee-security","C:\Program Files\WindowsApps\5A894077.McAfeeSecurity_2.1.68.0_x64__wafk5atnkzcwy\mcafee-security.exe","01-06-2026 10:50:35","35.33","65.71","38004.85","65.71","1.62","True"
"17424","HPSystemEventUtilityHost","C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.2.24.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityHost.exe","01-06-2026 11:00:47","34.62","33.96","4804.98","33.96","0.33","True"
"9356","fshoster64","C:\Program Files (x86)\Safe Online\x64\fshoster64.exe","01-06-2026 10:48:51","33","5.04","2101433.45","5.04","11.44","True"
"14836","ctfmon",,"01-06-2026 10:49:08","32.79","6.92","2101407.07","6.92","12.31","True"
"10688","svchost",,,"32.65","9.54","2101429.4","9.54",,"True"
"1308","lsass",,,"32.35","11.79","2101404.31","11.79",,"True"
"3660","Code","C:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\Code.exe","01-06-2026 11:01:58","31.91","10.55","2150759.02","10.55","0.02","True"
"6624","wslservice",,,"31.78","7.23","2101414.79","7.23",,"True"
"3548","SDXHelper","C:\Program Files\Microsoft Office\Root\Office16\SDXHelper.exe","01-06-2026 11:03:52","31.64","16.78","2101491.66","16.78","13.66","True"
"11888","SearchIndexer",,,"31.62","14.82","2101426.4","14.82",,"True"
"6384","IntelAudioService",,,"30.68","43.5","4780.55","43.5",,"True"
"1572","com.docker.build","C:\Program Files\Docker\Docker\resources\com.docker.build.exe","01-06-2026 11:01:43","29.62","25.36","5366.18","25.36","0.88","True"
"9060","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:48:51","27.78","10.38","2101401.99","10.38","3.62","True"
"3924","AppHelperCap",,,"27.42","8.17","2101378.06","8.17",,"True"
"8316","svchost",,,"26.49","4.25","2101378.05","4.25",,"True"
"3352","svchost",,,"26.36","16.06","2101404.82","16.06",,"True"
"9348","svchost",,,"26.3","7.64","2101401.79","7.64",,"True"
"29420","chrome","C:\Program Files\Google\Chrome\Application\chrome.exe","01-06-2026 11:42:07","26.25","10.39","2249255.11","10.39","15.25","True"
"13108","WidgetService","C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.18.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe","01-06-2026 10:49:04","26.25","5.24","2101413.17","5.24","1.12","True"
"16240","svchost",,,"26.17","5.16","2101375","5.16",,"True"
"4032","dasHost",,,"25.97","6.57","2101373.95","6.57",,"True"
"9668","HPEnhancedLighting.Bg","C:\Program Files\WindowsApps\AD2F1837.HPEnhance_1.4.4.0_x64__v10z8vjag6ke6\Win32\HPEnhancedLighting.Bg.exe","01-06-2026 10:51:13","25.73","27.94","4783.32","27.94","0.27","True"
"3156","svchost",,,"25.71","8.61","2101393.57","8.61",,"True"
"36564","chrome","C:\Program Files\Google\Chrome\Application\chrome.exe","01-06-2026 12:27:23","25.66","16.07","3694693.52","16.07","0.28","True"
"6548","svchost",,,"25.59","4.61","2101383.11","4.61",,"True"
"13412","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","01-06-2026 10:50:42","25.34","3.38","2101395.29","3.38","0.3","True"
"6032","fshoster64",,,"25.31","7.3","2101401.2","7.3",,"True"
"38436","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","01-06-2026 12:31:39","25.27","3.41","2101396.79","3.41","0.2","True"
"6068","HPCommRecovery",,,"24.92","18.96","4662.28","18.96",,"True"
"5368","svchost",,,"24.83","7.68","2101402.29","7.68",,"True"
"2988","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:49:01","24.75","3.85","2101394.34","3.85","0.44","True"
"4752","svchost",,,"23.81","10.73","2101377.15","10.73",,"True"
"4560","WUDFHost",,,"23.67","9.62","2101375.13","9.62",,"True"
"9948","svchost",,,"23","5","2101374.66","5",,"True"
"16520","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","01-06-2026 10:50:42","22.67","2.91","2101388.34","2.91","0.2","True"
"12864","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:49:03","22.62","3.71","2101401.73","3.71","0.31","True"
"4164","svchost",,,"22.53","17.36","2101397.05","17.36",,"True"
"1732","mcafee-security-ft","C:\Program Files\WindowsApps\5A894077.McAfeeSecurity_2.1.68.0_x64__wafk5atnkzcwy\Win32\mcafee-security-ft.exe","01-06-2026 10:50:43","22.19","3.05","4257.97","3.05","0.17","True"
"6244","SecurityHealthService",,,"21.89","7.45","2101419.15","7.45",,"True"
"14008","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:49:09","21.68","3.04","2101390.84","3.04","1.41","True"
"12120","vmwp",,,"21.67","12","2101380.35","12",,"True"
"2684","svchost",,,"21.63","3.41","2101365.34","3.41",,"True"
"2508","svchost",,,"21.62","7.23","2101364.41","7.23",,"True"
"5540","svchost",,,"21.46","3.76","2101379.14","3.76",,"True"
"3736","svchost",,,"21.37","5.48","2105545.82","5.48",,"True"
"8308","taskhostw","C:\WINDOWS\system32\taskhostw.exe","01-06-2026 10:48:51","21.18","7.89","2101506.67","7.89","6.06","True"
